Agency_Id,Site_Id,Site_CreateFormsetDeploymentId,Site_EditAccountId,Site_EditPortalId,Site_EditFormsetDeploymentId,Site_CreateStamp,Site_EditStamp,Site_AuditStamp,Site_Status,SiteSystem_ContentBlock13,SiteSystem_Name,SiteSystem_Aka,SiteSystem_Fax,SiteCustom_FaxNumberDetails,SiteCustom_TddPhoneNumber,SiteCustom_TddPhoneNumberDetails,SiteSystem_Websiteurl,SiteSystem_EmailAddress,SiteSystem_AdaAccess,SiteCustom_HoursOfOperation,SiteSystem_PhoneMain,SiteCustom_MainPhoneName,SiteCustom_MainPhoneDescription,SiteCustom_PhoneNumber2,SiteCustom_PhoneNumber2Name,SiteCustom_PhoneNumber2Description,SiteCustom_PhoneNumber3,SiteCustom_PhoneNumber3Name,SiteCustom_PhoneNumber3Description,SiteCustom_PhoneNumber4,SiteCustom_PhoneNumber4Name,SiteCustom_PhoneNumber4Description,SiteAddressus_SiteAddressus_id,SiteAddressus_SiteAddressus_address_1,SiteAddressus_SiteAddressus_address_2,SiteAddressus_SiteAddressus_city,SiteAddressus_SiteAddressus_county,SiteAddressus_SiteAddressus_state,SiteAddressus_SiteAddressus_zip,SiteAddressus_SiteAddressus_country,SiteAddressus_SiteAddressus_notes,SiteAddressus_SiteAddressus_latitude,SiteAddressus_SiteAddressus_longitude,SiteAddressus_MailingAddress_id,SiteAddressus_MailingAddress_address_1,SiteAddressus_MailingAddress_address_2,SiteAddressus_MailingAddress_city,SiteAddressus_MailingAddress_county,SiteAddressus_MailingAddress_state,SiteAddressus_MailingAddress_zip,SiteAddressus_MailingAddress_country,SiteAddressus_MailingAddress_notes,SiteAddressus_MailingAddress_latitude,SiteAddressus_MailingAddress_longitude,SiteOption_Status,SiteSystem_SiteStaffNotes,SiteOption_RecordOwner,SiteSystem_DataSourceCode,SiteCustom_ExcludeFromDirectory,SiteCustom_PreferredProvider,SiteCustom_LastVerifiedOn,SiteCustom_LastVerifiedTitle,SiteSystem_EditNotes,SiteSystem_StaffNotes,SiteCustom_TemporaryMessage,SiteCustom_TemporaryMessageStart,SiteCustom_TemporaryMessageEnd,SiteCustom_EnteredOn,SiteSystem_DateOfLastCompleteUpdate,SiteSystem_LastEditDate,SiteCustom_MadeInactiveOn
4157,12007,150,84,1,122,2023-08-30 17:52:47,2024-05-31 16:13:22,,active,,Administrative Office,,,,,,,,Location is accessible to people with disabilities,,512-732-9000,Administrative Line,,,,,,,,,,,48026,601 Camp Craft Rd,,Austin,Travis,TX,78746,US,,30.30108,-97.81488,48025,,,,,,,US,,0,0,"[""Active""]",,"[""South Central""]",,false,false,2024/05/31,,"5/31/2024 LT web update 
5/23/2023 LT web update
5/13/2022 LT web update 4/12/2021 jk Web Update6/23/2020 JK Web update",,,,,,2024/05/31,2024/05/31,
4165,36948,117,40,1,122,2023-11-21 13:15:14,2023-12-01 10:52:16,,active,,No Physical Location,,,,,,,,Location Accessible for Persons with Disabilities,,,,,,,,,,,,,,145585,,,,,,,US,,0,0,145584,,,,,,,US,,0,0,,,"[""TIRN""]",,,,2023/11/21,Database Admin,GOING FWD: determine if physical or mailing address available. 11/21/2023 - Added no physical site so resource can display on referral module. CD,,,,,,,2023/11/21,
4165,37023,117,40,1,122,2023-11-21 13:30:09,2023-12-01 10:51:32,,active,,No Physical Location,,,,,,,,Location Accessible for Persons with Disabilities,,,,,,,,,,,,,,145885,,,,,,,US,,0,0,145884,,,,,,,US,,0,0,"[""Active""]",,"[""TIRN""]",,false,false,2023/11/21,Database Admin,GOING FWD: determine if physical or mailing address available. 11/21/2023 - Added no physical site so resource can display on referral module. CD,,,,,,,2023/11/21,
4209,12129,150,37,1,117,2023-08-30 17:53:20,2023-11-02 12:20:44,,active,,Greenleaf Neurodiversity Community Center,,,,,,,,Location is accessible to people with disabilities,,,,,,,,,,,,,,48514,911 W Anderson Ln,Ste 203,Austin,Travis,TX,78757,US,,30.348,-97.71479,48513,,,,,,,US,,0,0,"[""Active""]",,"[""South Central""]",,false,false,2021/09/21,Director of Community Services,9/21/21 sn - Added via phone and web,,,,,2021/09/21,,2021/09/21,
4209,12130,150,25,1,150,2023-08-30 17:53:20,2023-08-31 16:12:36,,active,,St. Elmo Office,Paid Job Training Office,,,,,,,Location is accessible to people with disabilities,,,,,,,,,,,,,,48518,315 E St Elmo,,Austin,Travis,TX,78745,US,,30.21556,-97.76353,48517,,,,,TX,,US,,0,0,"[""Inactive""]",,"[""South Central""]",,false,false,2021/09/20,Senior Director - Paid Job Training,,"9/20/21 sn - Reactivated bc told ofc still open per Laura. 8/29/21 sn - Inactivated bc Workforce Centers closed per em w/ Laura Griebel, Director of Community Services1/20/21 sn - Completed via em update.",,,,,,2021/09/20,2021/08/29
4209,12131,150,25,1,150,2023-08-30 17:53:21,2023-08-31 16:12:36,,active,,San Marcos Office,Paid Job Training Office,,,,,,,Location is accessible to people with disabilities,,,,,,,,,,,,,,48522,1770 Redwood Rd,,San Marcos,Hays,TX,78666,US,,29.84401,-97.93928,48521,,,,,,,US,,0,0,"[""Inactive""]",,"[""South Central""]",,false,false,2021/09/20,Senior Director - Paid Job Training,,"9/20/21 sn - Reactivated bc learned office is still open per Laura. 8/29/21 sn - Inactivated bc Workforce Centers closed per em w/ Laura Griebel, Director of Community Services1/20/21 sn - Completed via em update. Confirmed that individuals should call the Atx # and indicate they wish to participate out of the San Marcos.",,,,2019/03/11,,2021/09/20,2021/08/29
4209,12132,150,25,1,150,2023-08-30 17:53:21,2023-08-31 16:12:36,,active,,Vaughn House,,,,,,,,Location is accessible to people with disabilities,,512-444-6081,Vaughn House,,866-854-7048,Video Relay,Video Relay for hearing callers to deaf staff,,,,,,,48526,1701 Evergreen Ave,,Austin,Travis,TX,78704,US,,30.25046,-97.76471,48525,2324 Ridgepoint Dr,Ste F1,Austin,,TX,78754,US,,0,0,"[""Inactive""]",,"[""South Central""]",,false,false,2021/08/08,,,8/8/21 sn - Updated via web,,,,,,2021/08/08,
4209,12133,150,37,1,117,2023-08-30 17:53:21,2023-11-02 12:20:44,,active,,Administrative Office,ESCTX Headquarters,,,,,,,Location is accessible to people with disabilities,,,,,,,,,,,,,,48530,2324 Ridgepoint Dr,Ste #F1,Austin,Travis,TX,78754,US,,30.32936,-97.6742,48529,,,,,,,US,,0,0,"[""Active""]",,"[""South Central""]",,false,false,2021/05/21,,5/21/21 sn - Updated via web. Not including main ofc # since all programs have individual access pt that I think will be more useful for the cl than the main #.,,,,,,,2021/05/21,
4209,12134,150,25,1,150,2023-08-30 17:53:21,2023-08-31 16:12:36,,active,,East Austin Communities YMCA,,,,,,,parenting@eastersealstx.org,Location is accessible to people with disabilities,,,,,,,,,,,,,,48534,5315 Ed Bluestein Blvd,,Austin,Travis,TX,78723,US,,30.3525876,-97.6820536,48533,,,,,TX,,US,,0,0,"[""Inactive""]",,"[""South Central""]",,false,false,2019/07/03,Parent Support and Training Program Manager,,,,,,2016/07/11,,2019/07/03,2019/08/11
4222,12164,150,25,1,150,2023-08-30 17:53:30,2023-08-31 16:12:38,,active,,Eastside Community Connection,,512-532-0707,,,,https://www.austinecc.org,,Location is accessible to people with disabilities,,512-220-7312,Main Phone,,,,,,,,,,,48654,5810 Berkman Dr,,Austin,Travis,TX,78723,US,,30.307418,-97.683871,48653,5810 Berkman Dr,,Austin,,TX,78723,US,,0,0,"[""Inactive""]",,"[""South Central""]",,false,false,2014/05/22,,,,,,,,,2014/05/22,2015/09/11
4227,12171,150,25,1,150,2023-08-30 17:53:31,2023-08-31 16:12:38,,active,,Ecology Action of Texas,"Austin Ecology Action, Circle Acres",,,,,https://www.ecology-action.org,,Location is accessible to people with disabilities,,512-322-0000,Main Phone,,,,,,,,,,,48682,707 E 9th St,,Austin,Travis,TX,78701,US,,30.271158,-97.741701,48681,707 E 9th St,,Austin,,TX,78701,US,,0,0,"[""Inactive""]",,"[""South Central""]",,false,false,2015/06/24,,,06/24/2015 SM via web update09/09/2014 SM inactivated record because recycling center is closing,,,,,,2015/06/24,2015/09/09
4264,12221,150,40,1,122,2023-08-30 17:53:45,2024-05-16 16:21:06,,active,,Headquarters,,,,,,,,Location is accessible to people with disabilities,,,,,,,,,,,,,,48882,6635 Cermak Road,,Berwyn,Cook,IL,60402,US,,41.8503586,-87.7903333,48881,,,,,,,US,,0,0,"[""Active""]",,"[""TIRN""]",,false,false,2024/05/16,Program Specialist I,web update - SAL 09/20/2021,,,,,,,2023/09/22,
4273,12238,150,25,1,150,2023-08-30 17:53:49,2023-08-31 16:12:41,,active,,Eels on Wheels,Adaptive Scuba Club,,,,,https://www.eels.org,,Location is accessible to people with disabilities,,,Main Phone,,,,,,,,,,,48950,11900 Metric Dr,Suite J-155,Austin,Travis,TX,78758,US,,30.377566,-97.708694,48949,11900 Metric Dr,Suite J-155,Austin,,TX,78758,US,,0,0,"[""Inactive""]",,"[""South Central""]",,false,false,,,,2/19/15 ch - Cancel agency because not an essential social service and zero referrals,,,,,,,2015/09/11
4277,12248,150,77,1,122,2023-08-30 17:53:52,2023-12-04 14:55:22,,active,,El Buen Samaritano Episcopal Mission,,,,,,,,Location is accessible to people with disabilities,,512-439-8900,Office,,,,,,,,,,,48990,7000 Woodhue Drive,,Austin,Travis,TX,78745,US,,30.1992941,-97.8021703,48989,,,,,TX,,US,,0,0,"[""Active""]",,"[""South Central""]",,false,false,2023/10/25,Food Pantry Operation Manager,10/25/2023 MR verified via email with Juan. 5/17/21 sn - Updated via em and web. See individual program records for contacts.,,,,,,2023/10/25,2023/10/25,
4277,12249,150,25,1,150,2023-08-30 17:53:52,2023-08-31 16:12:42,,active,,Wallace Mallory Clinic,,512-439-0702,Medical Records Fax,,,,,Location is accessible to people with disabilities,,512-439-0700,Clinic Scheduling Line,,512-439-0735,Client Rights Phone Line,,,,,,,,48994,7000 Woodhue,,Austin,Travis,TX,78745,US,,30.207099,-97.800307,48993,,,,,TX,,US,,0,0,"[""Inactive""]",,"[""South Central""]",,false,false,2019/04/12,CPO,,5/17/21 sn- Inactivated since clinic is now part of Lone Star Circle of Care.,,,,,,2019/04/12,2021/05/17
4288,12281,150,25,1,150,2023-08-30 17:54:01,2023-08-31 16:12:44,,active,,Allison Elementary School,,,,,,,,Location is accessible to people with disabilities,,,,,,,,,,,,,,49122,515 Vargas Rd,,Austin,Travis,TX,78741,US,,30.2357841,-97.6920353,49121,,,,,TX,,US,,0,0,"[""Inactive""]",,"[""South Central""]",,false,false,2019/09/09,Administrative Manager,,,,,,2018/04/04,,2019/09/09,
4288,12282,150,25,1,150,2023-08-30 17:54:02,2023-08-31 16:12:44,,active,,Delco Center,,512-476-6402,,,,,,Location is not accessible to people with disabilities,,512-476-8636,El Mundo Newspaper,,,,,,,,,,,49126,4601 Pecan Brooks Dr,,Austin,Travis,TX,78724,US,,30.2653,-97.715271,49125,,,,,,,US,,0,0,"[""Inactive""]",,"[""South Central""]",,false,false,2019/07/15,Festival Coordinator,,,,,,,,2019/07/15,2018/06/22
4288,12283,150,25,1,150,2023-08-30 17:54:02,2023-08-31 16:12:44,,active,,KIPP School Campus,,,,,,,,Location is accessible to people with disabilities,,,,,,,,,,,,,,49130,5107 S I-35,Ste A,Austin,,TX,78744,US,,30.14568,-97.70022,49129,,,,,,,US,,0,0,"[""Inactive""]",,"[""South Central""]",,false,false,,,,,,,,2016/11/22,,,
4363,36771,122,77,1,122,2023-10-17 20:52:57,2024-04-09 15:50:19,,active,,Shield Ranch Administrative Office,The Campsite at  Shield Ranch,,,,,,,Location accessible for people with disabilities,,,,,,,,,,,,,,145321,9433 Bee Caves Road,,Austin,Travis,TX,78733,US,,30.3158089,-97.8738216,,,,,,,,,,,,"[""Active""]",,"[""South Central""]",,false,false,2024/04/09,,4/9/2024 MR this is the office. 10/17/2023 MR added site to be able to find record.,,,,,,2024/04/09,2024/04/09,2023/10/17
4363,37462,122,77,1,122,2024-04-09 15:43:37,2024-04-09 15:43:37,,active,,El Ranchito Campsite,,,,,,,,Location accessible for people with disabilities.,,,,,,,,,,,,,,146591,10417 Crumley Ranch Road,,Austin,Travis,TX,78620,US,,30.29921,-98.0014829,,,,,,,,,,,,"[""Active""]",,"[""South Central""]",,false,false,2024/04/09,,4/9/2024 MR added per Rob.,,,,,2024/04/09,2024/04/09,2024/04/09,
4381,12746,150,40,1,122,2023-08-30 17:56:07,2023-12-21 14:46:24,,active,,Information only - no site,,,,,,,,Location is accessible to people with disabilities,,,,,,,,,,,,,,50982,No physical address - Information Only,,,,,,US,,0,0,50981,,,,,,,US,,0,0,"[""Active""]",,"[""TIRN""]",,false,false,2023/12/21,Program Specialist I,,,,,,2020/07/17,,2022/12/21,2020/07/17
4385,12751,150,53,1,122,2023-08-30 17:56:09,2023-11-14 14:37:49,,active,,Elgin Community Cupboard,,,,,,,,Location is accessible to people with disabilities,Tues 10:00 am - 12:00 pm,512-797-0796,Community Cupboard Volunteer,,,,,,,,,,,51002,303 N Ave C,,Elgin,Bastrop,TX,78621,US,,30.32352,-97.37952,51001,PO Box 895,,Elgin,Bastrop,TX,78621,US,,0,0,"[""Active""]",,"[""South Central""]",,false,false,2023/11/14,President,11/14/23 sn - Completed via phone update,,,,,,2023/11/14,2023/11/14,
4386,12752,150,25,1,150,2023-08-30 17:56:09,2023-08-31 16:13:09,,active,,River Valley Farmers Market,,,,,,,,Location is accessible to people with disabilities,,817-929-2789,Elgin Farmers' Market,,,,,,,,,,,51006,109 Depot St,,Elgin,Bastrop,TX,78621,US,,30.32352,-97.37952,51005,4300 CR 467,,Elgin,,TX,78621,US,,0,0,"[""Inactive""]",,"[""South Central""]",,false,false,2017/02/26,,,08/12/2014 SM via web update,,,,,,2017/02/26,
4387,12753,150,53,1,122,2023-08-30 17:56:09,2024-08-06 10:47:45,,active,,Elgin Housing Authority,,,,,,https://www.elginhousing.org,michelle_elginhousing@Mail.com,Location is accessible to people with disabilities,"Mon - Thurs 9:00 am - 12:00 pm, 1:00 pm - 3:00 pm",512-281-2772,Elgin Housing Authority,,,,,,,,,,,51010,515 Old McDade Rd,Ste 100,Elgin,Bastrop,TX,78621,US,,30.32352,-97.37952,51009,515 Old McDade Rd,Ste 100,Elgin,,TX,78621,US,,0,0,"[""Active""]",,"[""South Central""]",,false,false,2024/08/06,PHA/Section 8 Coordinator,8/6/24 sn - Completed via web update after multiple attempts by phone and email.,,,,,,2024/08/06,2024/08/06,
4388,12754,150,25,1,150,2023-08-30 17:56:10,2023-08-31 16:13:09,,active,,Inactive,Elgin Elementary School,512-281-9772,,,,,,Location is accessible to people with disabilities,,512-281-3457,Elgin Elementary School,,,,,,,,,,,51014,1005 W 2nd St,,Elgin,Bastrop,TX,78621,US,,30.32352,-97.37952,51013,,,,,,,US,,0,0,"[""Inactive""]",,"[""South Central""]",,false,false,2020/06/19,,,5/17/21 sn -Inactive bc site record not needed due to CI decision to not include individual schools for smaller areas.,,,,2018/07/26,,2020/06/19,2022/05/17
4388,12755,150,53,1,122,2023-08-30 17:56:10,2024-04-13 10:25:10,,active,,Administrative Office,,512-281-9836,,,,https://www.elginisd.net/,,Location is accessible to people with disabilities,,512-281-3434,Administrative Line,,,,,,,,,,,51018,1002 N Ave C,,Elgin,Bastrop,TX,78621,US,,30.32352,-97.37952,51017,PO Box 351,,Elgin,,TX,78621,US,,0,0,"[""Active""]",,"[""South Central""]",,false,false,2024/04/13,,4/13/24 sn - Completed via web update and sent em,,,,,,2024/04/13,2024/04/13,
4389,12756,150,53,1,122,2023-08-30 17:56:10,2023-11-02 10:39:28,,active,,Elgin Lions Club Thrift Shop,,,,,,,,Location is accessible to people with disabilities,Tues - Sat 10:00 am - 5:00 pm,512-285-5525,Thrift Store,,,,,,,,,,,51022,108 N Main St,,Elgin,Bastrop,TX,78621,US,,30.34892,-97.37121,51021,108 N Main St,,Elgin,Bastrop,TX,78621,US,,0,0,"[""Active""]",,"[""South Central""]",,false,false,2023/11/02,Store Manager,11/2/23 sn - Completed via phone update,,,,,2019/02/15,2023/11/02,2023/11/02,
4390,12758,150,37,1,117,2023-08-30 17:56:11,2023-11-02 12:20:52,,active,,Elgin Police Department,,,,,,,,Location is accessible to people with disabilities,"Office: Mon - Fri 8:00 am - 5:00 pm

On call 24 hours a day, 7 days a week",512-285-5757,Administrative Line,,,9-1-1,Emergencies,,,,,,,51030,202 Depot St,,Elgin,Bastrop,TX,78621,US,,30.32352,-97.37952,51029,PO Box 591,,Elgin,Bastrop,TX,78621,US,,0,0,"[""Active""]",,"[""South Central""]",,false,false,2023/10/23,,Disability access is through the back door of the building,,,,,,2023/10/23,2023/10/23,
4391,12759,150,25,1,150,2023-08-30 17:56:11,2023-08-31 16:13:10,,active,,Elgin Pregnancy Care Center,,,,,,,elginpcc@gmail.com,Location is accessible to people with disabilities,,512-285-9955,Elgin Pregnancy Care Center,,,,,,,,,,,51034,102 N Ave C,,Elgin,Bastrop,TX,78621,US,,30.32352,-97.37952,51033,PO Box 853,,Elgin,,TX,78621,US,,0,0,"[""Inactive""]",,"[""South Central""]",,false,false,2017/02/09,Director,,,,,,,,2017/02/09,2018/02/14
4392,12760,150,53,1,122,2023-08-30 17:56:11,2024-07-31 10:41:33,,active,,Elgin Public Library,,512-285-3015,,,,https://www.elgintexas.gov/240/Public-Library,,Location is accessible to people with disabilities,Tues and Thurs 9:00 am - 7:00 pm; Wed and Fri 9:00 am - 6:00 pm; Sat 9:00 am - 2:00 pm,512-281-5678,Library,,,,,,,,,,,51038,404 N Main St,,Elgin,Bastrop,TX,78621,US,,30.32352,-97.37952,51037,404 N Main St,,Elgin,,TX,78621,US,,0,0,"[""Active""]",,"[""South Central""]",,false,false,2024/07/31,,"7/31/24 - Completed via web update after multiple attempts 

2023 info: 4 referrals, 0 since 2020.

Reminder: The email library@elgintexas.gov currently listed on fb page comes back undeliverable.",,,,,,2024/07/31,2024/07/31,
4394,36949,117,37,1,117,2023-11-21 13:15:14,2023-11-21 13:15:14,,active,,No Physical Location,,,,,,,,Location Accessible for Persons with Disabilities,,,,,,,,,,,,,,145589,,,,,,,US,,0,0,145588,,,,,,,US,,0,0,,,,,,,2023/11/21,Database Admin,GOING FWD: determine if physical or mailing address available. 11/21/2023 - Added no physical site so resource can display on referral module. CD,,,,,,,,
4394,37024,117,37,1,117,2023-11-21 13:30:09,2023-11-21 13:30:09,,active,,No Physical Location,,,,,,,,Location Accessible for Persons with Disabilities,,,,,,,,,,,,,,145889,,,,,,,US,,0,0,145888,,,,,,,US,,0,0,"[""Active""]",,"[""TIRN""]",,false,false,2023/11/21,Database Admin,GOING FWD: determine if physical or mailing address available. 11/21/2023 - Added no physical site so resource can display on referral module. CD,,,,,,,,
4414,12784,150,77,1,122,2023-08-30 17:56:18,2024-04-26 12:07:27,,active,,Killeen,Killeen Downtown Branch,888-654-0698,,,,https://emancipet.org/clinics/killeen/,,Location is accessible to people with disabilities,,254-415-4950,Killeen,,,,,,,,,,,51134,204 West Avenue B,,Killeen,Bell,TX,76541,US,,31.1225584,-97.7311201,51133,7010 Easy Wind Dr,Ste 260,Austin,,TX,78752,US,,0,0,"[""Active""]",,"[""South Central""]",,false,false,2023/07/31,,,7/31/2023 MR web verification3/2/2021 se - updated via website,,,,,2023/07/31,2023/12/04,2023/07/31
4414,12785,150,77,1,122,2023-08-30 17:56:18,2024-04-26 11:50:33,,active,,Austin Norwood Park,Central Austin Branch,,,512-587-7729,,https://emancipet.org/clinics/norwood-park/,,Location is accessible to people with disabilities,,512-587-7729,Austin Norwood Park,,,,,,,,,,,51138,1030 Norwood Park Boulevard,Ste 316,Austin,Travis,TX,78753,US,,30.3404951,-97.6913674,51137,7010 Easy Wind Dr,Ste 260,Austin,,TX,78752,US,,0,0,"[""Active""]",,"[""South Central""]",,false,false,2024/04/26,Emancipet Content Creator & Producer,,4/26/2024 MR updated via revision request. 7/31/20203 MR web verification3/2/2021 se - updated via website,,,,2016/08/01,2023/07/31,2024/04/26,
4414,12786,150,77,1,122,2023-08-30 17:56:18,2024-04-26 11:56:39,,active,,Austin Levander Loop,Levander Loop Branch; East Austin Branch,,,,,https://emancipet.org/clinics/levander-loop/,,Location is accessible to people with disabilities,,512-587-7729,Austin Levander Loop,,,,,,,,,,,51142,7201 Levander Loop,Bldgs I & K,Austin,Travis,TX,78702,US,,30.2653,-97.715271,51141,7010 Easy Wind Dr,Ste 260,Austin,,TX,78752,US,,0,0,"[""Active""]",,"[""South Central""]",,false,false,2024/04/26,Emancipet Content Creator & Producer,,4/26/2024 MR updated via revision. 7/31/2023 MR web verification 3/2/2021 se - updated via website,,,,,2023/07/31,2024/04/26,
4414,12787,150,77,1,122,2023-08-30 17:56:19,2024-04-26 12:04:35,,active,,Pflugerville Windermere Drive,Windermere,888-654-0698,,,,https://emancipet.org/clinics/windermere-drive/,,Location is accessible to people with disabilities,,512-587-7729,Pflugerville Branch,,,,,,,,,,,51146,15803 Windermere Drive,Ste 420,Pflugerville,Travis,TX,78660,US,,30.4473968,-97.6470972,51145,7010 Easy Wind Dr,Ste 260,Austin,,TX,78752,US,,0,0,"[""Active""]",,"[""South Central""]",,false,false,2023/07/31,,,4/26/2024 MR updated per site revisions. 7/31/2023 MR web update3/2/2021 se - updated via website,,,,,2023/07/31,2024/04/26,2023/07/13
4414,12788,150,77,1,122,2023-08-30 17:56:19,2024-04-26 13:01:55,,active,,Houston Wayside Drive,Houston East End Branch,888-654-0698,,,,https://emancipet.org/clinics/wayside-drive/,,Location is accessible to people with disabilities,,713-321-2713,Houston Wayside Drive,,,,,,,,,,,51150,910 South Wayside Drive,Ste 100,Houston,Harris,TX,77023,US,,29.7300095,-95.3107814,51149,7010 Easy Wind Dr,Ste 260,Austin,,TX,78752,US,,0,0,"[""Active""]",,"[""South Central""]",,false,false,2024/04/26,Emancipet Content Creator & Producer,,4/26/2024 MR updated via site revision. 7/31/2023 MR web verification3/2/2021 se - updated via website8/1/16 ch - Ok to add per Stephanie Stevens with GC,,,,2016/08/01,2023/07/31,2024/04/26,
4414,36781,122,77,1,122,2023-10-18 14:06:08,2023-11-17 16:58:33,,active,,Various Locations - Visit Website for Schedule,,,,,,,,Location accessible for people with disabilities,,,,,,,,,,,,,,145479,,,,,,78702,US,,0,0,,,,,,,,,,,,"[""Active""]",,"[""South Central""]",,false,,2023/10/18,,10/18/2023 MR added site to make record visible,,,,,,,2023/10/18,
4414,36785,122,77,1,122,2023-10-18 16:59:07,2024-05-09 18:07:01,,active,,Not a physical location - visit website,,,,,,,,Not a physical location,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""Active""]",,"[""South Central""]",,false,,2023/10/18,,10/18/2023 MR added site to make record visible.,,,,,2023/10/18,2023/10/18,2024/05/09,
4414,37515,122,77,1,122,2024-05-02 19:43:01,2024-05-02 19:44:17,,active,,Austin Dental and Surgical Center,,,,,,,,Location accessible for people with disabilities.,,,,,,,,,,,,,,146645,1030 Norwood Park Boulevard,Ste 312,Austin,Travis,TX,78753,US,,30.3404951,-97.6913674,,,,,,,,,,,,"[""Active""]",,"[""South Central""]",,false,false,2024/05/02,Content Creator & Producer,5/2/2024 MR added per call with Jamie.,,,,,2024/05/02,2024/05/02,2024/05/02,
4414,37552,122,77,1,122,2024-05-09 16:14:48,2024-05-09 16:18:07,,active,,Houston Northwest Freeway,,,,,,,,Location accessible for people with disabilities.,,,,,,,,,,,,,,146686,13830 Northwest Freeway,,Houston,Harris,TX,77040,US,,29.8557342,-95.5135931,,,,,,,,,,,,"[""Active""]",,"[""South Central""]",,false,false,2024/05/09,Content Creator & Producer,5/9/2024 MR added per Jamie.,Located in PetSmart Store.,,,,2024/05/09,2024/05/09,2024/05/09,
4414,37553,122,77,1,122,2024-05-09 16:16:54,2024-05-09 16:16:54,,active,,Houston Monroe Plaza,,,,,,,,Location accessible for people with disabilities,,,,,,,,,,,,,,146687,8533 Gulf Freeway,,Houston,Harris,TX,77017,US,,29.6688919,-95.2613837,,,,,,,,,,,,,,"[""South Central""]",,,,2024/05/09,Content Creator & Producer,5/9/2024 MR added per Jamie for the clinic services.,,,,,2024/05/09,2024/05/09,2024/05/09,
4425,36950,117,37,1,117,2023-11-21 13:15:15,2023-11-21 13:15:15,,active,,No Physical Location,,,,,,,,Location Accessible for Persons with Disabilities,,,,,,,,,,,,,,145593,,,,,,,US,,0,0,145592,,,,,,,US,,0,0,,,,,,,2023/11/21,Database Admin,GOING FWD: determine if physical or mailing address available. 11/21/2023 - Added no physical site so resource can display on referral module. CD,,,,,,,,
4425,37025,117,40,1,122,2023-11-21 13:30:09,2023-12-20 14:30:36,,active,,No Physical Location,,,,,,,,Location Accessible for Persons with Disabilities,,,,,,,,,,,,,,145893,,,,,,,US,,0,0,145892,,,,,,,US,,0,0,"[""Active""]",,"[""TIRN""]",,false,false,2023/11/21,Database Admin,GOING FWD: determine if physical or mailing address available. 11/21/2023 - Added no physical site so resource can display on referral module. CD,,,,,,,2023/11/21,
